business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
DIGW-yEmaQeEq_SJKvbZyg,Fiesta Acapulco,1122 S 9th St,Philadelphia,PA,19147,39.9357545,-75.1587136,2.5,54,1,"{'WiFi': ""u'no'"", 'OutdoorSeating': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'True', 'NoiseLevel': ""u'quiet'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'RestaurantsDelivery': 'True'}","Restaurants, Mexican","{'Monday': '10:0-23:45', 'Tuesday': '10:0-23:45', 'Wednesday': '10:0-23:45', 'Thursday': '10:0-23:45', 'Friday': '10:0-23:45', 'Saturday': '10:0-23:45', 'Sunday': '10:0-23:45'}"
YkAhDcLnFS_hlCt4wp0OJw,Vesper Sporting Club - Northern Liberties,1029 Germantown Ave,Philadelphia,PA,19123,39.966258,-75.1382568,3.0,9,1,"{'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'WiFi': ""u'free'"", 'HappyHour': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'RestaurantsTableService': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'None'}","Sports Bars, Restaurants, Breakfast & Brunch, Nightlife, Bars","{'Saturday': '11:0-16:0', 'Sunday': '12:0-16:0'}"
W0O1riXLSUitiomnl2smRw,Oteri's Italian Bakery | Frankford Ave,7518 Frankford Ave,Philadelphia,PA,19136,40.0388690435,-75.035620809,3.5,35,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'False', 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsDelivery': 'True'}","Bakeries, Restaurants, Food, Delis, Gelato","{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '7:0-19:0', 'Sunday': '8:0-15:0'}"
X3ItPYxc6dIvFXp6Xij21w,Subway,1800 Spring Garden St,Philadelphia,PA,19130,39.9625709,-75.168772,2.0,5,0,{'RestaurantsPriceRange2': '1'},"Delis, Sandwiches, Fast Food, Restaurants",
chwav4bLLe8vYwSfUNaWBg,Taqueria La Herradura,183 W Duncannon,Philadelphia,PA,19120,40.0295466,-75.1256451,4.5,13,1,"{'RestaurantsDelivery': 'False', 'GoodForKids': 'False', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'False', 'BusinessAcceptsCreditCards': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BikeParking': 'False', 'WiFi': ""'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""'casual'""}","Restaurants, Mexican",
1kMT0Sb67WORROJCPOuL0Q,Crab Du Jour - Bustleton,6234 Bustleton Ave,Philadelphia,PA,19149,40.0339992,-75.0719515,3.0,5,1,"{'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True'}","Restaurants, Cajun/Creole, Seafood","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:30', 'Saturday': '11:30-22:30', 'Sunday': '11:30-22:0'}"
Rwirqn9cmt5xhTUZ5V-idw,Crossroads Coffee House,6156 Ridge Ave,Philadelphia,PA,19128,40.0346271,-75.2166784,4.0,76,0,"{'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'WiFi': ""'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'False', 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'BikeParking': 'True', 'NoiseLevel': ""u'quiet'""}","Food, Coffee & Tea, Restaurants, Sandwiches","{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '7:0-19:0', 'Sunday': '9:0-16:0'}"
3ruZF8NwSWZH6XoAYl6sBg,Craft Beer Shoppe,430 Belgrade St,Philadelphia,PA,19125,39.9734336757,-75.1310516149,3.5,5,0,"{'RestaurantsTakeOut': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2'}","Food, Beer, Wine & Spirits",
l5Ie83k7G00K0EOv-qLc8A,Rosa's Pretzel Bakery,441 W Girard Ave,Philadelphia,PA,19123,39.970406,-75.1446988,5.0,8,0,"{'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'False'}","Food, Sandwiches, Bakeries, Restaurants","{'Monday': '6:30-16:0', 'Tuesday': '6:30-16:0', 'Wednesday': '6:30-16:0', 'Thursday': '6:30-16:0', 'Friday': '6:30-16:0'}"
fYUeuKAPBFvQ3YyyZHrj8g,HubBub Coffee,3736 Spruce St,Philadelphia,PA,19104,39.9510812,-75.198746,3.5,63,0,"{'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'ByAppointmentOnly': 'False', 'HasTV': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'OutdoorSeating': 'False', 'WiFi': ""'free'"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'BusinessAcceptsBitcoin': 'False'}","Restaurants, Food, Coffee & Tea, Food Trucks, Cafes","{'Monday': '0:0-0:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '8:0-19:0', 'Sunday': '8:0-19:0'}"
lPhKez2cp4T5h_fTWiTJZQ,Spread Bagelry,106 S 16th St,Philadelphia,PA,19102,39.9510096,-75.1674321,3.0,13,1,"{'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True'}","Sandwiches, Bagels, Food, Restaurants","{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}"
nzMsAREnsFlsCHsBUwL2SQ,Ho Sai Gai Restaurant,1000 Race St,Philadelphia,PA,19107,39.9552459,-75.1561342,4.0,202,1,"{'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'no'"", 'Ambience': ""{'touristy': None, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'Caters': 'False', 'RestaurantsDelivery': 'None', 'RestaurantsTakeOut': 'None', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'None'}","Chinese, Restaurants","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-4:0', 'Saturday': '11:0-4:0', 'Sunday': '11:0-2:0'}"
-KoF5X8toS6VBY3DvNeuDA,Castor Pizza,6038 Castor Ave,Philadelphia,PA,19149,40.0352619,-75.0817953,3.5,14,1,"{'RestaurantsDelivery': 'False', 'Caters': 'False', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'False'}","Restaurants, Pizza",
tcDpEgmd14W4szC0DU3Pgg,Tropical Smoothie Cafe,"1600 N Broad St, Unit 4",Philadelphia,PA,19121,39.9777753,-75.1583054,3.0,43,1,"{'NoiseLevel': ""'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'WiFi': ""'no'"", 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'Alcohol': ""'none'"", 'RestaurantsDelivery': 'True', 'HappyHour': 'True', 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}""}","Juice Bars & Smoothies, Restaurants, Cafes, Food, Sandwiches","{'Monday': '9:0-20:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-20:0', 'Sunday': '14:0-20:30'}"
TP9gMhBP8J2B8qJggvkZ8Q,Diner At the Plaza,43 Snyder Ave,Philadelphia,PA,19148,39.9218207,-75.1467862,3.5,19,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'WiFi': ""'free'"", 'HasTV': 'True', 'RestaurantsDelivery': 'False', 'WheelchairAccessible': 'True', 'HappyHour': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'False', 'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}""}","Restaurants, Diners","{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-21:0'}"
sDi4t17ttgcIVZqd48EECA,Parliament,30 S 15th St,Philadelphia,PA,19102,39.9515016715,-75.1656333357,4.0,57,0,"{'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""'quiet'"", 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'False', 'WiFi': ""'free'"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'DogsAllowed': 'False', 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""'none'""}","Sandwiches, Food, Coffee & Tea, Salad, Restaurants","{'Monday': '7:0-18:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0', 'Saturday': '10:0-16:0'}"
XJnTY0wG45x9GBrgfNpkCw,Lucha Cartel,207 Chestnut St,Philadelphia,PA,19106,39.9484906,-75.1444675,3.5,556,1,"{'NoiseLevel': ""u'average'"", 'HasTV': 'False', 'WiFi': ""u'free'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'BusinessAcceptsBitcoin': 'False', 'OutdoorSeating': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'DogsAllowed': 'False', 'RestaurantsDelivery': 'True', 'GoodForDancing': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'CoatCheck': 'False', 'RestaurantsTableService': 'True', 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", 'Smoking': ""u'no'"", 'BYOB': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'True', 'DriveThru': 'False', 'WheelchairAccessible': 'True', 'HappyHour': 'True'}","Specialty Food, Breakfast & Brunch, Nightlife, Mexican, Food, Bars, Dance Clubs, Pubs, Cocktail Bars, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '15:0-2:0', 'Wednesday': '15:0-22:0', 'Thursday': '15:0-2:0', 'Friday': '15:0-2:0', 'Saturday': '22:0-2:0', 'Sunday': '12:0-22:0'}"
nJxCI5M1-stOtXyFrYhuxw,McDonald's,Suburban Station Concourse,Philadelphia,PA,19102,39.9545643,-75.1674983,1.0,5,0,,"Restaurants, Fast Food, Burgers",
45N54l3hjvR8IhSrPNVcPQ,Basilico Wood Fired Pizza,8500 Henry Ave,Philadelphia,PA,19128,40.06344696,-75.2364518294,3.5,210,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'free'"", 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Chicken Wings, Sandwiches, Italian, Restaurants, Pizza","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '12:0-21:0'}"
qmsdbXMG6DCNXEEZJz4d5g,Chipotle Mexican Grill,"1100 W Montgomery Ave, Ste A",Philadelphia,PA,19122,39.979333,-75.1530332,2.0,56,1,"{'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'Alcohol': ""'none'"", 'OutdoorSeating': 'True', 'RestaurantsAttire': ""'casual'"", 'DriveThru': 'False', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'WiFi': ""'no'"", 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True'}","Fast Food, Mexican, Restaurants, Salad","{'Monday': '0:0-0:0', 'Tuesday': '10:45-22:0', 'Wednesday': '10:45-22:0', 'Thursday': '10:45-22:0', 'Friday': '10:45-22:0', 'Saturday': '10:45-22:0', 'Sunday': '10:45-22:0'}"
rac127HhFxS1RtWA1Rf61Q,Mexi-Talian Grill Restaurant,413 S St,Philadelphia,PA,19147,39.9417497,-75.1495947,4.5,15,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'DriveThru': 'False', 'WheelchairAccessible': 'True', 'WiFi': ""u'free'"", 'RestaurantsTableService': 'True', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': False, u'validated': False}""}","Restaurants, Diners, Italian, Breakfast & Brunch, Mexican","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-22:0'}"
Gf3szNlyQWst4v49S-W1lg,Mong Kok Station,153 N 10th St,Philadelphia,PA,19107,39.9550104,-75.1555984,3.5,125,0,"{'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'False', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'none'"", 'Caters': 'True', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}""}","Restaurants, Bakeries, Chinese, Specialty Food, Food, Ethnic Food, Coffee & Tea","{'Monday': '8:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-22:0'}"
8pqdJjefYq-a9IBSJJmKwA,The Dandelion,124 S 18th St,Philadelphia,PA,19103,39.951004,-75.170636,4.0,2497,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'Caters': 'False', 'GoodForKids': 'False', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'RestaurantsTableService': 'True', 'HasTV': 'True', 'DogsAllowed': 'False', 'ByAppointmentOnly': 'False', 'RestaurantsDelivery': 'True', 'HappyHour': 'True', 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': False}""}","British, Restaurants, Gastropubs, Bars, Nightlife","{'Monday': '0:0-0:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '17:0-21:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-22:0'}"
